vehicle_0000066.jpg,606,5,951,343,Sedan
vehicle_0000067.jpg,421,314,883,881,Sedan
vehicle_0000068.jpg,434,139,850,687,Microbus
vehicle_0000069.jpg,353,260,823,907,Microbus
vehicle_0000070.jpg,619,56,956,411,Sedan
vehicle_0000071.jpg,440,374,894,924,Sedan
vehicle_0000072.jpg,698,5,997,304,Sedan
vehicle_0000073.jpg,472,425,918,965,Sedan
vehicle_0000074.jpg,633,7,921,353,SUV
vehicle_0000075.jpg,410,371,820,918,SUV
vehicle_0000076.jpg,1046,7,1318,281,Sedan
vehicle_0000077.jpg,1041,415,1449,912,Sedan
vehicle_0000078.jpg,568,3,907,413,SUV
vehicle_0000079.jpg,350,326,834,973,SUV
vehicle_0000080.jpg,568,5,856,382,Microbus
vehicle_0000081.jpg,372,266,758,868,Microbus
vehicle_0000082.jpg,690,97,1052,485,Sedan
vehicle_0000083.jpg,573,349,1030,897,Sedan
vehicle_0000084.jpg,535,200,921,615,Sedan
vehicle_0000085.jpg,445,341,888,852,Sedan
vehicle_0000086.jpg,633,3,1014,429,Microbus
vehicle_0000087.jpg,434,299,956,1006,Microbus
vehicle_0000088.jpg,649,3,984,324,SUV
vehicle_0000089.jpg,448,281,918,905,SUV
vehicle_0000090.jpg,1133,13,1432,332,Sedan
vehicle_0000091.jpg,1147,353,1557,868,Sedan
vehicle_0000092.jpg,472,202,861,658,Sedan
vehicle_0000093.jpg,393,338,831,876,Sedan
vehicle_0000094.jpg,451,5,782,310,Sedan
vehicle_0000095.jpg,173,369,660,930,Sedan
vehicle_0000096.jpg,856,5,1196,359,Microbus
vehicle_0000097.jpg,733,176,1231,895,Microbus
vehicle_0000098.jpg,391,145,799,590,Sedan
vehicle_0000099.jpg,252,347,742,914,Sedan
vehicle_0000100.jpg,1082,188,1454,598,Sedan
vehicle_0000101.jpg,1084,376,1514,887,Sedan
vehicle_0000102.jpg,630,97,956,439,Sedan
vehicle_0000103.jpg,486,376,905,860,Sedan
vehicle_0000104.jpg,481,246,842,666,Sedan
vehicle_0000105.jpg,393,400,796,895,Sedan
vehicle_0000106.jpg,1144,5,1441,310,Sedan
vehicle_0000107.jpg,1166,386,1596,936,Sedan
vehicle_0000108.jpg,655,5,986,390,Microbus
vehicle_0000109.jpg,516,215,948,862,Microbus
vehicle_0000110.jpg,415,48,918,856,Microbus
vehicle_0000111.jpg,551,5,848,297,Sedan
vehicle_0000112.jpg,317,341,739,843,Sedan
vehicle_0000113.jpg,1109,130,1460,499,Sedan
vehicle_0000114.jpg,1103,405,1549,928,Sedan
vehicle_0000115.jpg,483,128,831,642,Microbus
vehicle_0000116.jpg,404,242,801,839,Microbus
vehicle_0000117.jpg,943,151,1321,720,Microbus
vehicle_0000118.jpg,913,279,1337,953,Microbus
vehicle_0000119.jpg,440,225,807,631,Sedan
vehicle_0000120.jpg,353,382,766,874,Sedan
vehicle_0000121.jpg,1052,180,1438,604,Sedan
vehicle_0000122.jpg,1041,343,1481,870,Sedan
vehicle_0000123.jpg,646,3,956,291,Sedan
vehicle_0000124.jpg,442,326,886,889,Sedan
vehicle_0000125.jpg,581,1,875,318,Sedan
vehicle_0000126.jpg,366,332,782,879,Sedan
vehicle_0000127.jpg,660,5,962,326,Sedan
vehicle_0000128.jpg,1082,54,1449,592,Microbus
vehicle_0000129.jpg,472,338,897,848,Sedan
vehicle_0000130.jpg,475,339,897,848,Sedan
vehicle_0000131.jpg,478,139,837,549,Sedan
vehicle_0000132.jpg,342,367,780,912,Sedan
vehicle_0000133.jpg,491,223,850,633,Sedan
vehicle_0000134.jpg,423,372,820,866,Sedan
vehicle_0000135.jpg,519,176,924,615,Sedan
vehicle_0000136.jpg,434,339,891,901,Sedan
vehicle_0000137.jpg,600,233,997,695,Sedan
vehicle_0000138.jpg,540,338,981,872,Sedan
vehicle_0000139.jpg,736,3,1016,297,Sedan
vehicle_0000140.jpg,603,334,1003,854,Sedan
vehicle_0000141.jpg,608,1,913,293,Sedan
vehicle_0000142.jpg,372,371,820,920,Sedan
vehicle_0000143.jpg,538,5,962,495,Microbus
vehicle_0000144.jpg,380,52,924,889,Microbus
vehicle_0000145.jpg,366,147,861,924,Microbus
vehicle_0000146.jpg,625,56,962,413,Sedan
vehicle_0000147.jpg,459,367,918,926,Sedan
vehicle_0000148.jpg,568,134,927,518,Sedan
vehicle_0000149.jpg,410,407,861,969,Sedan
vehicle_0000150.jpg,589,48,916,409,Sedan
vehicle_0000151.jpg,388,388,845,965,Sedan
vehicle_0000152.jpg,1122,3,1642,959,Minivan
vehicle_0000153.jpg,1024,209,1386,629,Sedan
vehicle_0000154.jpg,627,5,932,376,Microbus
vehicle_0000155.jpg,627,159,997,611,Sedan
vehicle_0000156.jpg,551,318,986,874,Sedan
vehicle_0000157.jpg,481,221,867,662,Sedan
vehicle_0000158.jpg,388,384,829,926,Sedan
vehicle_0000159.jpg,742,3,1019,303,Sedan
vehicle_0000160.jpg,576,376,986,878,Sedan
vehicle_0000161.jpg,1079,128,1492,683,SUV
vehicle_0000162.jpg,1073,273,1552,934,SUV
vehicle_0000163.jpg,962,34,1326,491,Microbus
vehicle_0000164.jpg,965,275,1416,924,Microbus
vehicle_0000165.jpg,404,165,780,565,Sedan
vehicle_0000166.jpg,249,390,706,938,Sedan
vehicle_0000167.jpg,1109,145,1457,518,Sedan
vehicle_0000168.jpg,1117,374,1533,870,Sedan
vehicle_0000169.jpg,1098,3,1386,279,Sedan
vehicle_0000170.jpg,1101,442,1544,1002,Sedan
vehicle_0000171.jpg,622,5,959,376,Microbus
vehicle_0000172.jpg,426,213,894,901,Microbus
vehicle_0000173.jpg,1060,17,1370,365,Sedan
vehicle_0000174.jpg,1043,359,1479,936,Sedan
vehicle_0000175.jpg,774,3,1054,291,Sedan
vehicle_0000176.jpg,616,353,1019,864,Sedan
vehicle_0000177.jpg,1084,207,1430,602,Sedan
vehicle_0000178.jpg,1076,411,1495,918,Sedan
vehicle_0000179.jpg,1084,493,1517,1054,Sedan
vehicle_0000180.jpg,611,5,918,435,Minivan
vehicle_0000181.jpg,413,273,842,907,Minivan
vehicle_0000182.jpg,554,141,918,540,Sedan
vehicle_0000183.jpg,432,347,875,878,Sedan
vehicle_0000184.jpg,1150,5,1489,429,Minivan
vehicle_0000185.jpg,1144,233,1653,856,Minivan
vehicle_0000186.jpg,676,5,965,281,Sedan
vehicle_0000187.jpg,472,376,894,885,Sedan
vehicle_0000188.jpg,404,124,831,625,SUV
vehicle_0000189.jpg,244,332,769,998,SUV
vehicle_0000190.jpg,641,66,992,442,Sedan
vehicle_0000191.jpg,508,355,962,924,Sedan
vehicle_0000192.jpg,636,11,970,452,Microbus
vehicle_0000193.jpg,494,211,929,874,Microbus
vehicle_0000194.jpg,622,141,975,559,Sedan
vehicle_0000195.jpg,516,347,940,914,Sedan
vehicle_0000196.jpg,1057,9,1362,314,Sedan
vehicle_0000197.jpg,992,394,1454,994,Sedan
vehicle_0000198.jpg,704,3,994,244,Sedan
vehicle_0000199.jpg,489,372,932,909,Sedan
vehicle_0000200.jpg,502,184,878,594,Sedan
vehicle_0000201.jpg,391,355,839,885,Sedan
vehicle_0000202.jpg,562,17,880,439,Microbus
vehicle_0000203.jpg,383,279,810,885,Microbus
vehicle_0000204.jpg,731,1,1022,281,Sedan
vehicle_0000205.jpg,611,328,1049,864,Sedan
vehicle_0000206.jpg,519,225,902,656,Sedan
vehicle_0000207.jpg,426,372,867,903,Sedan
vehicle_0000208.jpg,638,3,986,355,Sedan
vehicle_0000209.jpg,467,341,935,932,Sedan
vehicle_0000210.jpg,1147,3,1460,341,SUV
vehicle_0000211.jpg,1158,314,1604,926,SUV
vehicle_0000212.jpg,655,112,1005,510,Sedan
vehicle_0000213.jpg,548,326,986,879,Sedan
vehicle_0000214.jpg,568,225,943,648,Sedan
vehicle_0000215.jpg,497,359,921,870,Sedan
vehicle_0000216.jpg,1166,118,1552,609,SUV
vehicle_0000217.jpg,1166,258,1615,844,SUV
vehicle_0000218.jpg,606,1,946,388,Microbus
vehicle_0000219.jpg,434,157,878,868,Microbus
vehicle_0000220.jpg,625,36,935,371,Sedan
vehicle_0000221.jpg,456,359,875,866,Sedan
vehicle_0000222.jpg,589,73,937,590,Microbus
vehicle_0000223.jpg,500,231,907,866,Microbus
vehicle_0000224.jpg,1054,211,1432,633,Sedan
vehicle_0000225.jpg,1049,349,1476,883,Sedan
vehicle_0000226.jpg,984,3,1280,285,Sedan
vehicle_0000227.jpg,927,376,1364,916,Sedan
vehicle_0000228.jpg,1128,19,1435,361,Sedan
vehicle_0000229.jpg,1141,384,1568,965,Sedan
vehicle_0000230.jpg,655,3,929,289,Sedan
vehicle_0000231.jpg,461,372,859,862,Sedan
vehicle_0000232.jpg,592,21,910,369,Sedan
vehicle_0000233.jpg,364,359,829,930,Sedan
vehicle_0000234.jpg,910,75,1269,470,Sedan
vehicle_0000235.jpg,850,355,1324,942,Sedan
vehicle_0000236.jpg,1024,9,1381,439,SUV
vehicle_0000237.jpg,984,326,1476,979,SUV
vehicle_0000238.jpg,663,5,973,314,Microbus
vehicle_0000239.jpg,489,215,940,903,Microbus
vehicle_0000240.jpg,540,3,970,499,Minivan
vehicle_0000241.jpg,380,200,927,889,Minivan
vehicle_0000242.jpg,619,54,965,540,Microbus
vehicle_0000243.jpg,505,258,916,885,Microbus
vehicle_0000244.jpg,1103,23,1408,343,Sedan
vehicle_0000245.jpg,1098,400,1533,936,Sedan
vehicle_0000246.jpg,1003,176,1345,563,Sedan
vehicle_0000247.jpg,978,400,1405,909,Sedan
vehicle_0000248.jpg,1220,132,1579,672,Microbus
vehicle_0000249.jpg,1234,258,1634,887,Microbus
vehicle_0000250.jpg,603,56,994,541,Microbus
vehicle_0000251.jpg,456,303,956,982,Microbus
vehicle_0000252.jpg,521,188,878,571,Sedan
vehicle_0000253.jpg,391,402,826,912,Sedan
vehicle_0000254.jpg,546,165,951,641,SUV
vehicle_0000255.jpg,440,308,927,885,SUV
vehicle_0000256.jpg,548,5,888,314,SUV
vehicle_0000257.jpg,298,279,785,909,SUV
vehicle_0000258.jpg,453,229,839,668,Sedan
vehicle_0000259.jpg,380,355,812,864,Sedan
vehicle_0000260.jpg,831,5,1128,270,Sedan
vehicle_0000261.jpg,755,359,1179,879,Sedan
vehicle_0000262.jpg,1188,169,1489,528,Sedan
vehicle_0000263.jpg,1198,392,1568,856,Sedan
vehicle_0000264.jpg,831,221,1231,695,Sedan
vehicle_0000265.jpg,785,343,1234,922,Sedan
vehicle_0000266.jpg,432,221,848,689,Sedan
vehicle_0000267.jpg,434,233,891,897,Microbus
vehicle_0000268.jpg,1130,60,1506,582,SUV
vehicle_0000269.jpg,1147,277,1617,986,SUV
vehicle_0000270.jpg,565,69,935,495,SUV
vehicle_0000271.jpg,404,322,875,914,SUV
vehicle_0000272.jpg,535,192,921,629,Sedan
vehicle_0000273.jpg,445,353,886,901,Sedan
vehicle_0000274.jpg,595,73,967,473,Sedan
vehicle_0000275.jpg,448,336,916,934,Sedan
vehicle_0000276.jpg,535,215,929,652,Sedan
vehicle_0000277.jpg,649,3,913,293,Sedan
vehicle_0000278.jpg,423,353,818,889,Sedan
vehicle_0000279.jpg,581,167,940,576,Sedan
vehicle_0000280.jpg,483,336,905,876,Sedan
vehicle_0000281.jpg,1152,151,1500,536,Sedan
vehicle_0000282.jpg,1166,386,1579,885,Sedan
vehicle_0000283.jpg,820,102,1177,493,Sedan
vehicle_0000284.jpg,701,388,1155,959,Sedan
vehicle_0000285.jpg,649,58,975,409,Sedan
vehicle_0000286.jpg,491,345,929,868,Sedan
vehicle_0000287.jpg,636,3,927,281,Sedan
vehicle_0000288.jpg,413,378,839,907,Sedan
vehicle_0000289.jpg,619,3,924,314,Sedan
vehicle_0000290.jpg,410,390,853,934,Sedan
vehicle_0000291.jpg,603,182,959,569,Sedan
vehicle_0000292.jpg,486,404,918,918,Sedan
vehicle_0000293.jpg,603,48,913,507,Microbus
vehicle_0000294.jpg,470,275,867,893,Microbus
vehicle_0000295.jpg,657,3,994,338,SUV
vehicle_0000296.jpg,470,240,943,883,SUV
vehicle_0000297.jpg,701,5,1000,322,Sedan
vehicle_0000298.jpg,500,394,948,926,Sedan
vehicle_0000299.jpg,1000,104,1362,512,Sedan
vehicle_0000300.jpg,948,353,1427,947,Sedan
vehicle_0000301.jpg,293,207,663,627,Sedan
vehicle_0000302.jpg,192,359,611,862,Sedan
vehicle_0000303.jpg,1068,172,1460,648,SUV
vehicle_0000304.jpg,1057,388,1519,994,SUV
vehicle_0000305.jpg,508,69,845,555,Microbus
vehicle_0000306.jpg,391,266,791,887,Microbus
vehicle_0000307.jpg,587,19,905,345,Sedan
vehicle_0000308.jpg,380,407,831,944,Sedan
vehicle_0000309.jpg,606,21,918,345,Sedan
vehicle_0000310.jpg,396,367,839,885,Sedan
vehicle_0000311.jpg,516,79,916,613,Microbus
vehicle_0000312.jpg,407,237,872,911,Microbus
vehicle_0000313.jpg,540,19,918,510,Microbus
vehicle_0000314.jpg,388,246,859,918,Microbus
vehicle_0000315.jpg,434,202,815,609,Sedan
vehicle_0000316.jpg,325,361,766,876,Sedan
vehicle_0000317.jpg,1103,29,1411,369,Sedan
vehicle_0000318.jpg,1095,369,1541,930,Sedan
vehicle_0000319.jpg,614,46,954,419,Sedan
vehicle_0000320.jpg,453,365,897,942,Sedan
vehicle_0000321.jpg,973,141,1340,555,Sedan
vehicle_0000322.jpg,921,400,1394,996,Sedan
vehicle_0000323.jpg,611,62,929,405,Sedan
vehicle_0000324.jpg,415,394,856,924,Sedan
vehicle_0000325.jpg,505,118,864,495,Sedan
vehicle_0000326.jpg,350,374,796,874,Sedan
vehicle_0000327.jpg,336,52,905,916,Minivan
vehicle_0000328.jpg,570,112,927,485,Sedan
vehicle_0000329.jpg,399,405,859,965,Sedan
vehicle_0000330.jpg,451,213,831,627,Sedan
vehicle_0000331.jpg,342,400,780,924,Sedan
vehicle_0000332.jpg,502,17,826,330,Sedan
vehicle_0000333.jpg,181,507,682,1070,Sedan
vehicle_0000334.jpg,655,7,967,310,Sedan
vehicle_0000335.jpg,423,394,872,914,Sedan
vehicle_0000336.jpg,334,126,723,524,Sedan
vehicle_0000337.jpg,143,361,630,920,Sedan
vehicle_0000338.jpg,554,1,850,246,Sedan
vehicle_0000339.jpg,285,355,736,878,Sedan
vehicle_0000340.jpg,644,106,989,485,Sedan
vehicle_0000341.jpg,521,351,965,874,Sedan
vehicle_0000342.jpg,1092,3,1386,277,Sedan
vehicle_0000343.jpg,1111,400,1533,945,Sedan
vehicle_0000344.jpg,255,209,644,625,Sedan
vehicle_0000345.jpg,116,388,584,912,Sedan
vehicle_0000346.jpg,562,126,929,508,Sedan
vehicle_0000347.jpg,440,349,888,876,Sedan
vehicle_0000348.jpg,619,46,940,404,Sedan
vehicle_0000349.jpg,440,388,872,938,Sedan
vehicle_0000350.jpg,366,203,820,872,Microbus
vehicle_0000351.jpg,467,223,886,677,Sedan
vehicle_0000352.jpg,372,384,850,963,Sedan
vehicle_0000353.jpg,478,130,894,602,SUV
vehicle_0000354.jpg,374,281,861,856,SUV
vehicle_0000355.jpg,573,7,875,264,Sedan
vehicle_0000356.jpg,350,341,771,848,Sedan
vehicle_0000357.jpg,472,153,875,639,SUV
vehicle_0000358.jpg,383,312,837,909,SUV
vehicle_0000359.jpg,421,221,834,689,Sedan
vehicle_0000360.jpg,320,386,791,973,Sedan
vehicle_0000361.jpg,557,229,940,668,Sedan
vehicle_0000362.jpg,478,384,913,920,Sedan
vehicle_0000363.jpg,1111,54,1419,386,Sedan
vehicle_0000364.jpg,1120,353,1525,866,Sedan
vehicle_0000365.jpg,481,77,820,440,Sedan
vehicle_0000366.jpg,306,374,739,920,Sedan
vehicle_0000367.jpg,519,134,886,644,Microbus
vehicle_0000368.jpg,413,304,853,945,Microbus
vehicle_0000369.jpg,388,349,842,1015,Microbus
vehicle_0000370.jpg,584,246,935,664,Sedan
vehicle_0000371.jpg,513,390,913,891,Sedan
vehicle_0000372.jpg,630,141,984,532,Sedan
vehicle_0000373.jpg,521,365,954,907,Sedan
vehicle_0000374.jpg,657,31,967,372,Sedan
vehicle_0000375.jpg,472,369,894,895,Sedan
vehicle_0000376.jpg,529,169,886,598,Sedan
vehicle_0000377.jpg,421,363,850,920,Sedan
vehicle_0000378.jpg,597,165,956,551,Sedan
vehicle_0000379.jpg,505,345,929,837,Sedan
vehicle_0000380.jpg,432,209,913,912,Microbus
vehicle_0000381.jpg,519,132,880,660,Microbus
vehicle_0000382.jpg,440,270,850,895,Microbus
vehicle_0000383.jpg,206,25,516,332,Sedan
vehicle_0000384.jpg,380,219,918,885,Minivan
vehicle_0000385.jpg,606,5,872,285,Microbus
vehicle_0000386.jpg,336,303,752,887,Microbus
vehicle_0000387.jpg,467,217,867,656,Sedan
vehicle_0000388.jpg,383,363,834,887,Sedan
vehicle_0000389.jpg,625,48,940,388,Sedan
vehicle_0000390.jpg,459,388,869,899,Sedan
vehicle_0000391.jpg,573,102,913,464,Sedan
vehicle_0000392.jpg,418,382,850,903,Sedan
vehicle_0000393.jpg,325,367,791,1000,SUV
vehicle_0000394.jpg,470,58,839,452,Sedan
vehicle_0000395.jpg,268,330,763,903,Sedan
vehicle_0000396.jpg,646,68,992,435,Sedan
vehicle_0000397.jpg,486,351,940,883,Sedan
vehicle_0000398.jpg,1041,108,1402,491,Sedan
vehicle_0000399.jpg,1014,361,1473,918,Sedan
vehicle_0000400.jpg,622,151,1014,660,Microbus
vehicle_0000401.jpg,568,275,997,881,Microbus
vehicle_0000402.jpg,992,170,1348,604,Sedan
vehicle_0000403.jpg,940,380,1373,953,Sedan
vehicle_0000404.jpg,366,252,907,862,Minivan
vehicle_0000405.jpg,986,66,1329,501,SUV
vehicle_0000406.jpg,948,293,1392,895,SUV
vehicle_0000407.jpg,494,180,837,576,Sedan
vehicle_0000408.jpg,257,573,742,1076,Sedan
vehicle_0000409.jpg,761,31,1054,369,Sedan
vehicle_0000410.jpg,595,407,1046,973,Sedan
vehicle_0000411.jpg,763,71,1101,431,Sedan
vehicle_0000412.jpg,627,378,1079,932,Sedan
vehicle_0000413.jpg,421,314,856,879,Sedan
vehicle_0000414.jpg,714,3,1005,258,Sedan
vehicle_0000415.jpg,513,316,948,860,Sedan
vehicle_0000416.jpg,611,165,962,559,Sedan
vehicle_0000417.jpg,500,388,921,911,Sedan
vehicle_0000418.jpg,627,112,962,485,Sedan
vehicle_0000419.jpg,502,353,910,850,Sedan
vehicle_0000420.jpg,1114,52,1432,392,Sedan
vehicle_0000421.jpg,1109,380,1538,879,Sedan
vehicle_0000422.jpg,597,1,943,468,Microbus
vehicle_0000423.jpg,426,233,894,912,Microbus
vehicle_0000424.jpg,641,77,992,440,Sedan
vehicle_0000425.jpg,464,382,943,955,Sedan
vehicle_0000426.jpg,676,7,975,297,Sedan
vehicle_0000427.jpg,461,425,899,940,Sedan
vehicle_0000428.jpg,418,205,956,868,Minivan
vehicle_0000429.jpg,638,5,927,283,Sedan
vehicle_0000430.jpg,383,423,826,940,Sedan
vehicle_0000431.jpg,519,188,883,609,Sedan
vehicle_0000432.jpg,418,369,842,893,Sedan
vehicle_0000433.jpg,1022,9,1326,330,SUV
vehicle_0000434.jpg,992,355,1446,973,SUV
vehicle_0000435.jpg,646,104,992,487,Sedan
vehicle_0000436.jpg,519,378,951,914,Sedan
vehicle_0000437.jpg,415,211,801,668,Sedan
vehicle_0000438.jpg,323,343,769,887,Sedan
vehicle_0000439.jpg,608,7,859,318,Microbus
vehicle_0000440.jpg,538,25,850,507,Microbus
vehicle_0000441.jpg,1109,349,1552,899,Sedan
vehicle_0000442.jpg,388,252,799,899,Microbus
vehicle_0000443.jpg,1057,149,1411,567,Sedan
vehicle_0000444.jpg,1043,371,1454,905,Sedan
vehicle_0000445.jpg,535,231,924,679,Sedan
vehicle_0000446.jpg,472,353,899,876,Sedan
vehicle_0000447.jpg,434,161,801,576,Sedan
vehicle_0000448.jpg,306,357,758,874,Sedan
vehicle_0000449.jpg,829,81,1193,493,SUV
vehicle_0000450.jpg,801,347,1275,951,SUV
vehicle_0000451.jpg,660,1,965,308,Sedan
vehicle_0000452.jpg,437,404,888,963,Sedan
vehicle_0000453.jpg,577,3,1006,284,Truck
vehicle_0000454.jpg,298,1,988,880,Truck
vehicle_0000455.jpg,333,216,725,660,Sedan
vehicle_0000456.jpg,233,357,682,870,Sedan
vehicle_0000457.jpg,592,5,902,301,Microbus
vehicle_0000458.jpg,282,308,785,1074,Microbus
vehicle_0000459.jpg,633,5,940,304,Sedan
vehicle_0000460.jpg,415,376,859,932,Sedan
vehicle_0000461.jpg,595,5,888,277,Sedan
vehicle_0000462.jpg,374,351,796,864,Sedan
vehicle_0000463.jpg,646,3,932,258,Sedan
vehicle_0000464.jpg,385,405,823,918,Sedan
vehicle_0000465.jpg,655,3,962,285,Sedan
vehicle_0000466.jpg,440,374,886,914,Sedan
vehicle_0000467.jpg,636,23,965,419,SUV
vehicle_0000468.jpg,410,440,886,1074,SUV
vehicle_0000469.jpg,1079,89,1397,454,Sedan
vehicle_0000470.jpg,1079,363,1476,912,Sedan
vehicle_0000471.jpg,1103,5,1408,318,Sedan
vehicle_0000472.jpg,1106,400,1555,982,Sedan
vehicle_0000473.jpg,380,122,744,530,Sedan
vehicle_0000474.jpg,195,372,652,938,Sedan
vehicle_0000475.jpg,508,180,886,584,Sedan
vehicle_0000476.jpg,413,341,848,846,Sedan
vehicle_0000477.jpg,573,169,940,569,Sedan
vehicle_0000478.jpg,481,347,905,852,Sedan
vehicle_0000479.jpg,883,161,1231,551,Sedan
vehicle_0000480.jpg,861,384,1285,922,Sedan
vehicle_0000481.jpg,592,213,954,633,Sedan
vehicle_0000482.jpg,1114,339,1538,899,SUV
vehicle_0000483.jpg,559,3,853,283,Sedan
vehicle_0000484.jpg,279,450,742,1025,Sedan
vehicle_0000485.jpg,616,3,905,287,Sedan
vehicle_0000486.jpg,366,394,799,922,Sedan
vehicle_0000487.jpg,763,1,1052,275,Sedan
vehicle_0000488.jpg,603,376,1027,909,Sedan
vehicle_0000489.jpg,13,205,402,602,Sedan
vehicle_0000490.jpg,527,314,986,903,SUV
vehicle_0000491.jpg,551,194,921,617,Sedan
vehicle_0000492.jpg,426,405,883,969,Sedan
vehicle_0000493.jpg,546,79,943,668,Microbus
vehicle_0000494.jpg,461,209,916,936,Microbus
vehicle_0000495.jpg,603,5,907,310,Sedan
vehicle_0000496.jpg,366,357,826,914,Sedan
vehicle_0000497.jpg,603,5,902,301,Sedan
vehicle_0000498.jpg,361,382,799,936,Sedan
vehicle_0000499.jpg,557,172,921,594,Sedan
vehicle_0000500.jpg,619,5,913,306,Sedan
vehicle_0000501.jpg,380,396,801,899,Sedan
vehicle_0000502.jpg,576,202,918,582,Sedan
vehicle_0000503.jpg,481,402,886,905,Sedan
vehicle_0000504.jpg,649,50,965,419,Sedan
vehicle_0000505.jpg,497,334,918,879,Sedan
vehicle_0000506.jpg,1122,211,1498,619,Sedan
vehicle_0000507.jpg,1120,396,1557,916,Sedan
vehicle_0000508.jpg,494,73,848,510,SUV
vehicle_0000509.jpg,339,310,780,907,SUV
vehicle_0000510.jpg,608,5,899,314,Microbus
vehicle_0000511.jpg,402,262,820,858,Microbus
vehicle_0000512.jpg,771,3,1092,316,Sedan
vehicle_0000513.jpg,657,367,1092,936,Sedan
vehicle_0000514.jpg,413,198,766,615,Sedan
vehicle_0000515.jpg,320,374,728,891,Sedan
vehicle_0000516.jpg,597,3,894,277,Sedan
vehicle_0000517.jpg,410,365,826,901,Sedan
vehicle_0000518.jpg,559,7,864,301,Sedan
vehicle_0000519.jpg,646,1,948,301,Sedan
vehicle_0000520.jpg,481,374,921,932,Sedan
vehicle_0000521.jpg,592,221,959,662,Sedan
vehicle_0000522.jpg,543,349,954,872,Sedan
vehicle_0000523.jpg,1111,1,1411,293,Sedan
vehicle_0000524.jpg,1147,357,1566,903,Sedan
vehicle_0000525.jpg,663,1,984,336,Sedan
vehicle_0000526.jpg,527,361,962,899,Sedan
vehicle_0000527.jpg,1011,5,1307,273,Sedan
vehicle_0000528.jpg,997,367,1443,965,Sedan
vehicle_0000529.jpg,1098,3,1416,374,Sedan
vehicle_0000530.jpg,1120,326,1544,901,Sedan
vehicle_0000531.jpg,657,3,956,266,SUV
